,Utility ID,Utility Name,Plant Code,Plant Name,State,plant life,Heatrate,Nameplate Capacity (MW)
432,16604,City of San Antonio - (TX),3613,W B Tuttle,TX,50.83333333,17881.57593,113.6
433,16604,City of San Antonio - (TX),3613,W B Tuttle,TX,50,17881.57593,113.6
434,16604,City of San Antonio - (TX),3613,W B Tuttle,TX,48,17881.57593,191.7
435,14354,PacifiCorp,3644,Carbon,UT,60.41666667,11508.14376,75
436,14354,PacifiCorp,3644,Carbon,UT,57.58333333,11508.14376,113.6
437,733,Appalachian Power Co,3775,Clinch River,VA,54,9772.345971,237.5
438,733,Appalachian Power Co,3776,Glen Lyn,VA,71,10704.33392,100
439,733,Appalachian Power Co,3776,Glen Lyn,VA,58.08333333,10704.33392,237.5
440,19876,Virginia Electric & Power Co,3796,Bremo Bluff,VA,60.58333333,11254.24722,185.2
441,19876,Virginia Electric & Power Co,3797,Chesterfield,VA,66.25,10350.4427,112.5
442,19876,Virginia Electric & Power Co,3797,Chesterfield,VA,58.75,10350.4427,187.5
443,19876,Virginia Electric & Power Co,3803,Chesapeake,VA,55.58333333,10795.71457,185.2
444,19876,Virginia Electric & Power Co,3803,Chesapeake,VA,61.58333333,10795.71457,112.5
445,19876,Virginia Electric & Power Co,3803,Chesapeake,VA,60.08333333,10795.71457,112.5
446,19876,Virginia Electric & Power Co,3803,Chesapeake,VA,52.66666667,10795.71457,239.3
447,19876,Virginia Electric & Power Co,3804,Possum Point,VA,63.75,10301.28081,113.6
448,19876,Virginia Electric & Power Co,3804,Possum Point,VA,56.91666667,10301.28081,239.3
449,19876,Virginia Electric & Power Co,3804,Possum Point,VA,45.5,10301.28081,882
450,19876,Virginia Electric & Power Co,3809,Yorktown,VA,61.66666667,10255.39329,187.5
451,19876,Virginia Electric & Power Co,3809,Yorktown,VA,60.16666667,10255.39329,187.5
452,19099,TransAlta Centralia Gen LLC,3845,Transalta Centralia Generation,WA,48,10873.28727,729.9
453,733,Appalachian Power Co,3936,Kanawha River,WV,64.41666667,9875.170443,219.6
454,733,Appalachian Power Co,3936,Kanawha River,WV,64,9875.170443,219.6
455,733,Appalachian Power Co,3938,Philip Sporn,WV,65.83333333,9960.988947,152.5
456,733,Appalachian Power Co,3938,Philip Sporn,WV,65.33333333,9960.988947,152.5
457,733,Appalachian Power Co,3938,Philip Sporn,WV,64.25,9960.988947,152.5
458,733,Appalachian Power Co,3938,Philip Sporn,WV,63.75,9960.988947,152.5
459,733,Appalachian Power Co,3938,Philip Sporn,WV,51.16666667,9960.988947,495.5
460,12796,Monongahela Power Co,3942,FirstEnergy Albright,WV,57.91666667,11494.02982,140.2
461,12796,Monongahela Power Co,3946,FirstEnergy Willow Island,WV,51.91666667,12499.35043,163.2
462,20856,Wisconsin Power & Light Co,4050,Edgewater,WI,48.75,10193.23257,351
463,20856,Wisconsin Power & Light Co,4054,Nelson Dewey Generating Station,WI,56,11400.02562,113.6
464,20856,Wisconsin Power & Light Co,4054,Nelson Dewey Generating Station,WI,53,11400.02562,113.6
465,20856,Wisconsin Power & Light Co,4057,Rock River,WI,56.25,16264.49412,75
466,20856,Wisconsin Power & Light Co,4057,Rock River,WI,54.58333333,16264.49412,75
467,20860,Wisconsin Public Service Corp,4072,Pulliam,WI,59.91666667,12336.83288,81.6
468,20860,Wisconsin Public Service Corp,4072,Pulliam,WI,53.83333333,12336.83288,149.6
469,4716,Dairyland Power Coop,4140,Alma,WI,54.75,11700.40885,81.6
470,4716,Dairyland Power Coop,4143,Genoa,WI,52,9734.017003,345.6
471,11269,Lower Colorado River Authority,4937,Thomas C Ferguson,TX,39.08333333,11255.62939,446
472,16572,Salt River Project,4941,Navajo,AZ,45.5,10168.20059,803.1
473,16572,Salt River Project,4941,Navajo,AZ,44.58333333,10168.20059,803.1
474,16572,Salt River Project,4941,Navajo,AZ,43.41666667,10168.20059,803.1
475,49756,Illinois Power Resources Generating LLC,6016,Duck Creek,IL,43.5,11622.31019,441
476,520,Illinois Power Generating Co,6017,Newton,IL,33.75,10700.23327,617.4
477,59920,Dynegy W H Zimmer,6019,W H Zimmer,OH,31.16666667,9794.586602,1425.6
478,6452,Florida Power & Light Co,6043,Martin,FL,38,10604.93839,934.5
479,6452,Florida Power & Light Co,6043,Martin,FL,37.5,10604.93839,934.5
480,7140,Georgia Power Co,6052,Wansley,GA,45.75,9405.654913,952
481,7140,Georgia Power Co,6052,Wansley,GA,44.41666667,9405.654913,952
482,17568,Cooperative Energy,6061,R D Morrow,MS,40.58333333,10578.8715,200
483,17568,Cooperative Energy,6061,R D Morrow,MS,39.91666667,10578.8715,200
484,15298,Talen Montana LLC,6076,Colstrip,MT,44.16666667,10832.98297,358
485,15298,Talen Montana LLC,6076,Colstrip,MT,43.41666667,10832.98297,358
486,13756,Northern Indiana Pub Serv Co,6085,R M Schahfer,IN,44.83333333,11402.15128,540
487,13756,Northern Indiana Pub Serv Co,6085,R M Schahfer,IN,42,11402.15128,556.4
488,15248,Portland General Electric Co,6106,Boardman,OR,40.16666667,10053.37237,642.2
489,7140,Georgia Power Co,6124,McIntosh,GA,40.41666667,11019.07193,177.6
490,17698,Southwestern Electric Power Co,6139,Welsh,TX,36,10498.95944,558
491,55983,Luminant Generation Company LLC,6147,Monticello,TX,43.08333333,11108.70341,593.4
492,55983,Luminant Generation Company LLC,6147,Monticello,TX,42.08333333,11108.70341,593.4
493,55983,Luminant Generation Company LLC,6147,Monticello,TX,22.58333333,11108.70341,793.2
494,20847,Wisconsin Electric Power Co,6170,Pleasant Prairie,WI,37.83333333,11362.83776,616.6
495,20847,Wisconsin Electric Power Co,6170,Pleasant Prairie,WI,32.75,11362.83776,616.6
496,7140,Georgia Power Co,6257,Scherer,GA,32.91666667,10455.31966,891
497,298,City of Alexandria - (LA),6558,D G Hunter,LA,41.66666667,17096.34551,85
498,55983,Luminant Generation Company LLC,6648,Sandow No 4,TX,36.66666667,11328.53401,590.6
499,19876,Virginia Electric & Power Co,7537,North Branch (WV),WV,20.58333333,13898.89448,80
501,55983,Luminant Generation Company LLC,8063,DeCordova Steam Electric Station,TX,38.58333333,12048.06448,799.2
502,14165,"GenOn Power Midwest, LP",8226,Cheswick Power Plant,PA,51.75,10070.83109,637
503,63046,Logan Generating Company LP,10043,Logan Generating Plant,NJ,27.66666667,9702.100209,242.3
504,12647,"ALLETE, Inc.",10075,Taconite Harbor Energy Center,MN,48.33333333,12133.82204,84
505,14932,US Operating Services Company,10566,Chambers Cogeneration LP,NJ,28.25,9418.577348,285
506,177,AES Hawaii LLC,10673,AES Hawaii,HI,30.33333333,9559.061536,203
507,6452,Florida Power & Light Co,50976,Indiantown Cogeneration LP,FL,25,8790.928632,395.4
508,49805,Kennecott Utah Copper,56163,Kennecott Power Plant,UT,61.91666667,12402.57452,82
